generation,N_shifts,logPrior,logLik,eventRate,acceptRate
33100000,4,19.6714,44.1857,2.72862,0.315852
33200000,6,24.6323,43.3919,4.47317,0.31063
33300000,12,61.194,46.4316,6.09819,0.31449
33400000,4,22.6428,57.7232,2.51999,0.32158
33500000,6,28.8575,27.5951,6.45903,0.307185
33600000,3,14.3025,55.1175,3.43731,0.306907
33700000,4,23.5855,22.7017,2.94927,0.310103
33800000,3,20.8266,34.0257,0.597121,0.315036
33900000,3,17.329,35.5296,1.97437,0.300953
34000000,4,22.824,2.89983,2.18456,0.30309
34100000,4,20.486,55.9458,2.56534,0.313568
34200000,5,26.1287,44.0086,3.12279,0.31282
34300000,4,21.8153,47.9799,1.0513,0.310142
34400000,3,17.331,33.2805,1.74466,0.305959
34500000,5,24.1864,39.6428,4.47916,0.30597
34600000,5,27.7362,31.9223,2.38071,0.307922
34700000,4,20.271,55.5944,2.90522,0.310658
34800000,6,28.1567,26.9766,4.41642,0.30404
34900000,3,18.349,22.974,1.61452,0.310203
35000000,2,14.545,41.146,1.513,0.308376
35100000,5,25.9757,31.4314,4.40616,0.308109
35200000,3,20.2997,20.4102,1.76545,0.313032
35300000,7,33.4843,25.7537,7.84753,0.313576
35400000,3,17.1751,44.0965,1.89666,0.309923
35500000,3,19.7419,26.4819,2.71515,0.305486
35600000,1,10.1064,14.2878,0.738809,0.30778
35700000,6,25.9103,54.2608,2.74507,0.300843
35800000,5,28.9385,56.7736,2.24495,0.306713
35900000,8,33.3956,35.322,6.13096,0.309225
36000000,5,26.9342,44.1561,2.60829,0.313473
36100000,5,26.7557,43.243,4.2536,0.307377
36200000,3,18.4321,33.2314,3.71829,0.306793
36300000,8,36.5444,45.8245,6.3184,0.30643
36400000,4,24.2171,29.235,1.81586,0.29269
36500000,9,40.0303,67.5127,6.38932,0.307561
36600000,2,15.6384,33.6983,1.48791,0.31275
36700000,7,31.7104,54.9354,4.17257,0.293926
36800000,5,27.0138,51.8491,1.49377,0.295755
36900000,10,45.9716,33.2805,6.89223,0.297022
37000000,6,30.6434,40.1969,2.00002,0.295615
37100000,2,10.7053,14.1073,4.75489,0.308885
37200000,4,24.117,42.3973,1.25203,0.309099
37300000,3,16.9697,38.8357,1.87938,0.3121
