generation,N_shifts,logPrior,logLik,eventRate,acceptRate
52000000,8,39.7832,74.8139,4.80628,0.229246
52100000,3,13.7524,42.4566,1.88107,0.2254
52200000,4,18.9817,77.2003,2.92364,0.228471
52300000,5,27.7613,65.3919,3.37737,0.233829
52400000,5,24.0509,72.5081,3.6472,0.232984
52500000,3,14.0254,67.2371,3.90329,0.232292
52600000,5,27.6463,55.7386,1.71683,0.23673
52700000,7,38.5117,85.3671,2.74716,0.231404
52800000,5,28.8856,82.0111,2.34896,0.235022
52900000,11,51.0895,88.6446,5.28601,0.227063
53000000,5,24.2206,71.2722,6.00797,0.226198
53100000,7,37.7542,63.5238,2.86478,0.224507
53200000,4,25.5244,60.0735,0.656955,0.229174
53300000,5,26.4336,84.4216,4.13611,0.223422
53400000,8,37.3881,76.6033,4.70542,0.226827
53500000,1,9.43196,59.2953,1.29396,0.227216
