generation,N_shifts,logPrior,logLik,eventRate,acceptRate
48100000,8,25.0343,6.86833,2.7943,0.29689
48200000,4,12.3713,-5.03499,2.81846,0.29163
48300000,4,11.8877,-3.00072,3.89583,0.305131
48400000,7,23.921,2.16067,2.47287,0.30651
48500000,5,10.8539,-11.0957,4.0045,0.29823
48600000,5,12.6693,-21.622,1.81207,0.299912
48700000,7,23.0299,-4.81708,3.20073,0.30869
48800000,8,23.1163,-9.93332,6.00446,0.305185
48900000,4,15.4165,-15.3687,1.22068,0.30493
49000000,3,11.7239,-16.5125,2.87302,0.305402
49100000,3,11.8458,-17.5926,1.22455,0.305801
49200000,3,11.2847,-6.08591,2.27668,0.305081
49300000,5,17.4049,-12.9044,1.15721,0.30437
49400000,10,24.115,-19.0174,8.28006,0.304835
49500000,4,12.4821,-17.2715,3.93108,0.310363
49600000,3,11.0773,-18.8195,2.11808,0.304991
49700000,8,21.685,-5.53802,4.79315,0.299575
49800000,5,17.1771,4.09352,1.31173,0.300493
49900000,4,7.64702,-30.0927,4.39334,0.307104
50000000,3,10.6198,-39.2397,2.37138,0.30467
50100000,3,7.11462,-10.2731,3.5814,0.306027
50200000,6,18.8301,10.9454,1.70147,0.307386
50300000,6,16.5265,3.9452,3.22265,0.30653
50400000,3,12.5682,-22.2925,1.55378,0.306626
50500000,4,13.7184,-21.8405,2.09879,0.305545
50600000,5,17.0491,-9.31602,1.68419,0.30385
50700000,11,30.7458,-7.61573,5.37163,0.302957
50800000,5,11.7193,-1.38286,7.39605,0.306347
50900000,3,7.94672,-24.555,4.50851,0.303356
51000000,5,17.2745,7.28494,1.69563,0.303181
51100000,3,12.0592,-4.28073,2.40455,0.303658
51200000,7,22.9143,-10.1964,2.248,0.303524
51300000,4,12.6759,-19.4677,3.19713,0.304239
51400000,8,22.5754,-10.0035,3.82112,0.303274
51500000,8,26.2252,-23.8648,0.951837,0.298
51600000,7,16.5506,0.896446,7.00904,0.30064
