generation,N_shifts,logPrior,logLik,eventRate,acceptRate
46800000,1,11.0753,89.0666,1.24546,0.364275
46900000,1,11.4352,88.8999,0.935451,0.364605
47000000,1,9.29015,81.7023,0.699102,0.354708
47100000,9,49.8885,88.2639,9.56612,0.359039
47200000,6,39.0507,87.8764,3.45581,0.3644
47300000,5,31.3618,81.6914,3.32574,0.371375
47400000,1,10.6248,79.9199,0.502157,0.369146
47500000,3,18.8379,80.0183,1.81398,0.360327
47600000,4,27.617,85.8383,3.72568,0.36224
47700000,2,16.2832,91.071,1.21313,0.37331
47800000,2,15.0032,87.0559,1.38357,0.38333
47900000,3,20.6091,80.6024,2.49426,0.37121
48000000,1,10.4778,90.0328,1.91036,0.36892
48100000,2,17.6264,80.466,1.95791,0.370323
48200000,3,25.351,90.8018,1.48959,0.362975
48300000,4,27.6028,91.2032,2.23635,0.37065
48400000,2,17.3442,83.5244,1.81864,0.362021
48500000,2,17.2018,89.5714,1.07106,0.355918
48600000,2,16.9311,98.7005,2.42873,0.354405
48700000,4,27.7021,92.7826,1.61216,0.36617
48800000,1,12.0487,75.3988,0.879937,0.361607
48900000,2,18.3797,86.95,1.4862,0.361775
49000000,6,43.6935,89.9136,1.0941,0.369605
49100000,7,43.2774,89.8645,4.34685,0.370218
49200000,14,83.0419,114.318,4.77557,0.358473
49300000,1,11.5999,78.0574,0.823858,0.365623
49400000,2,19.712,90.8613,0.536198,0.36681
49500000,3,18.3403,89.6283,1.44359,0.364207
49600000,2,17.8249,77.5193,2.49387,0.36542
49700000,3,24.8432,89.6029,1.53834,0.358894
49800000,4,24.604,93.727,4.06983,0.367753
49900000,3,22.863,92.3829,2.48854,0.366158
50000000,2,17.8004,83.4127,0.890346,0.362563
50100000,1,12.2174,99.0353,0.841182,0.365452
50200000,1,9.09523,83.5041,3.19815,0.37118
50300000,3,20.0395,87.4185,1.73962,0.366533
50400000,7,47.4093,87.7112,4.74385,0.375798
50500000,2,15.9752,102.956,2.48022,0.372022
50600000,1,12.1432,92.516,0.382526,0.366014
50700000,1,13.1072,99.3169,0.40319,0.371505
50800000,1,9.61979,79.3879,0.558843,0.375477
50900000,1,11.9568,81.5533,1.59176,0.37195
51000000,1,12.611,90.138,0.722585,0.374746
51100000,5,38.3261,82.6921,3.47139,0.36431
51200000,1,13.0253,82.1255,0.82822,0.357195
51300000,1,11.7432,82.7932,1.14185,0.361023
51400000,3,24.8551,102.177,0.598276,0.35609
51500000,3,19.1388,93.3272,2.98935,0.359158
51600000,7,47.2265,86.7657,2.00083,0.368497
51700000,1,10.2044,65.4568,0.957906,0.36248
51800000,6,41.8097,102.888,1.97117,0.364034
51900000,2,15.0249,79.77,0.98133,0.377993
52000000,5,32.25,92.7753,4.63161,0.365652
52100000,3,25.1856,86.8669,1.41165,0.365134
52200000,2,18.1535,81.4778,1.22547,0.3696
52300000,1,12.4333,88.9428,1.48991,0.364847
52400000,1,11.1367,86.489,1.24278,0.35976
52500000,3,24.1034,103.034,2.52121,0.363194
52600000,4,25.275,99.8084,1.65616,0.35013
52700000,2,16.4931,90.993,1.17171,0.379564
52800000,2,17.2377,90.288,2.7318,0.362457
52900000,4,25.3364,99.9861,4.62467,0.357333
53000000,4,29.6858,97.2681,2.47096,0.381335
53100000,1,13.3219,93.9106,0.310017,0.373083
53200000,1,9.56334,78.3469,0.718593,0.359359
53300000,2,14.3013,90.4546,1.71205,0.382894
53400000,1,11.3403,80.4904,1.35589,0.377813
53500000,1,7.75419,80.6368,2.10695,0.383221
53600000,3,22.719,78.5036,2.27716,0.38251
53700000,4,28.2136,75.3606,2.41398,0.381703
